Station,DateTime,Positive,NHunters,Comments
CLBF-002-022,2018-11-19 12:39,1,1,hunter
CLBF-002-022,2018-11-19 13:18,1,1,hunter
CLBF-002-022,2018-11-19 14:35,1,1,hunter
CLBF-002-022,2018-11-19 16:25,1,1,one hunter
CLBF-002-022,2018-11-20 8:37,1,1,hunter
CLBF-002-022,2018-11-23 9:30,1,1,one hunter
CLBF-002-022,2018-11-23 14:27,1,1,one hunter
CLBF-002-022,2018-11-24 15:06,1,1,one hunter
CLBF-002-022,2018-11-24 16:24,1,1,one hunter
CLBF-002-023,2018-09-03 14:13,1,1,hunter
CLBF-002-023,2018-09-03 14:43,1,2,hunters
CLBF-002-023,2018-09-18 15:02,1,1,hunter
CLBF-002-023,2018-09-19 7:16,1,1,hunter
CLBF-002-023,2018-09-19 15:26,1,1,hunter
CLBF-002-023,2018-09-22 9:03,1,1,hunter
CLBF-002-023,2018-09-22 11:07,1,2,hunters
CLBF-002-023,2018-10-03 11:20,1,1,hunter
CLBF-002-023,2018-10-03 15:03,1,1,hunter
CLBF-002-023,2018-10-06 12:30,1,1,hunter
CLBF-002-023,2018-10-06 13:21,1,1,hunter
CLBF-002-023,2018-10-09 7:19,1,1,hunter
CLBF-002-023,2018-10-09 15:36,1,1,hunter
CLBF-002-023,2018-10-17 6:47,1,1,hunter
CLBF-002-023,2018-10-17 11:51,1,1,hunter
CLBF-002-023,2018-10-19 13:49,1,1,hunter
CLBF-002-023,2018-10-19 14:00,1,1,hunter
CLBF-002-023,2018-10-24 6:39,1,1,hunter
CLBF-002-023,2018-10-24 8:48,1,1,hunter
CLBF-002-023,2018-11-03 7:21,1,1,hunter
CLBF-002-023,2018-11-03 10:35,1,1,hunter
CLBF-002-023,2018-11-09 13:44,1,1,hunter
CLBF-002-023,2018-11-09 14:43,1,1,hunter
CLBF-002-023,2018-11-09 17:17,1,1,hunter
CLBF-002-023,2018-11-10 16:05,1,2,hunters
CLBF-002-023,2018-11-12 12:30,1,2,hunters
CLBF-002-023,2018-11-14 8:07,1,1,hunter
CLBF-002-023,2018-11-17 12:44,1,2,hunters
CLBF-002-023,2018-11-22 10:05,1,1,hunter
CLBF-002-023,2018-11-26 10:47,1,1,hunter
CLBF-002-025,2018-10-10 17:21,1,1,hunter
CLBF-002-025,2018-10-27 10:57,1,1,hunter
CLBF-002-025,2018-10-27 11:01,1,1,hunter
CLBF-002-025,2018-10-27 14:53,1,1,hunter
CLBF-002-025,2018-11-13 10:21,1,1,hunter
CLBF-002-025,2018-11-13 10:48,1,1,hunter
CLBF-002-025,2018-11-23 11:55,1,1,hunter
CLBF-002-025,2018-11-26 14:13,1,1,hunter
CLBF-002-025,2018-11-28 11:00,1,1,hunter
CLBF-002-025,2018-11-28 12:37,1,2,hunters
CLBF-002-026,2018-09-01 5:43,1,1,hunter
CLBF-002-026,2018-09-01 6:53,1,1,hunter
CLBF-002-026,2018-09-06 17:31,1,1,hunter
CLBF-002-026,2018-09-06 18:27,1,1,hunter
CLBF-002-026,2018-09-10 6:16,1,1,hunter
CLBF-002-026,2018-09-10 9:09,1,1,hunter
CLBF-002-026,2018-09-14 11:35,1,1,same hunter than at site 002-022
CLBF-002-026,2018-09-14 11:57,1,1,same hunter than at site 002-022
CLBF-002-026,2018-10-13 8:17,1,1,hunter
CLBF-002-026,2018-10-13 17:36,1,1,hunter
CLBF-002-026,2018-10-20 11:00,1,1,hunter
CLBF-002-026,2018-10-20 11:06,1,1,one hunter
CLBF-002-026,2018-10-20 18:21,1,1,hunter
CLBF-002-026,2018-10-20 19:27,1,1,hunter
CLBF-002-026,2018-10-20 20:49,1,1,hunter
CLBF-002-026,2018-10-20 20:56,1,4,hunter
CLBF-002-026,2018-10-20 23:27,1,2,hunter
CLBF-002-026,2018-10-20 23:36,1,1,hunter
CLBF-002-026,2018-10-20 23:53,1,1,hunter
CLBF-002-026,2018-11-01 7:04,1,1,hunter
CLBF-002-026,2018-11-01 14:29,1,1,hunter
CLBF-002-026,2018-11-03 13:50,1,1,hunter
CLBF-002-026,2018-11-03 16:18,1,1,hunter
CLBF-002-026,2018-11-03 17:32,1,2,hunters
CLBF-002-026,2018-11-09 9:50,1,1,hunter
CLBF-002-026,2018-11-09 9:59,1,1,hunter
CLBF-002-026,2018-11-09 15:36,1,1,hunter
CLBF-002-026,2018-11-09 16:00,1,2,hunters
