Station,Gunshots,Julian,Hours,Distance,Weekday,Major
CLBF-001-013,0,255,13.77722222,1590,Wednesday,IsletLakeStagingArea
CLBF-001-014,0,255,13.77722222,2332,Wednesday,IsletLakeStagingArea
CLBF-001-016,0,255,13.77722222,669,Wednesday,CentralStagingArea
CLBF-001-018,1,255,13.77722222,1810,Wednesday,IsletLakeStagingArea
CLBF-001-019,0,255,13.77722222,2424,Wednesday,IsletLakeStagingArea
CLBF-001-023,0,255,13.77722222,1831,Wednesday,WaskaheganStagingArea
CLBF-001-024,0,255,13.77722222,2564,Wednesday,IsletLakeStagingArea
CLBF-001-025,0,255,13.91910444,311,Wednesday,CentralStagingArea
CLBF-001-026,0,255,13.77722222,1743,Wednesday,CentralStagingArea
CLBF-001-027,0,255,13.77722222,904,Wednesday,WaskaheganStagingArea
CLBF-001-028,0,255,0.05,1293,Wednesday,WaskaheganStagingArea
CLBF-001-029,0,255,13.77722222,3306,Wednesday,IsletLakeStagingArea
CLBF-001-030,0,255,13.91910444,2716,Wednesday,CentralStagingArea
CLBF-001-032,0,255,13.77722222,1176,Wednesday,CentralStagingArea
CLBF-001-035,0,255,13.77722222,2243,Wednesday,WaskaheganStagingArea
CLBF-001-036,0,255,13.77722222,3555,Wednesday,IsletLakeStagingArea
CLBF-001-038,0,255,13.77722222,2220,Wednesday,CentralStagingArea
CLBF-001-040,0,255,13.77722222,2161,Wednesday,CentralStagingArea
CLBF-001-041,0,255,13.77722222,1093,Wednesday,WaskaheganStagingArea
CLBF-001-042,0,255,13.77722222,2074,Wednesday,WaskaheganStagingArea
CLBF-001-043,0,255,13.91938222,3359,Wednesday,WaskaheganStagingArea
CLBF-001-044,0,255,13.77722222,4215,Wednesday,CentralStagingArea
CLBF-001-046,0,255,13.91910444,2007,Wednesday,CentralStagingArea
CLBF-001-047,0,255,13.77722222,1995,Wednesday,CentralStagingArea
CLBF-001-048,0,255,13.77722222,1365,Wednesday,CentralStagingArea
CLBF-001-052,0,255,13.77722222,506,Wednesday,CentralStagingArea
CLBF-001-054,0,255,13.91910444,2528,Wednesday,WaskaheganStagingArea
CLBF-001-055,0,255,13.77722222,3983,Wednesday,WaskaheganStagingArea
CLBF-001-056,0,255,13.91910444,5150,Wednesday,CentralStagingArea
CLBF-001-058,0,255,13.77722222,2928,Wednesday,CentralStagingArea
CLBF-001-059,0,255,13.77722222,1462,Wednesday,CentralStagingArea
CLBF-001-062,0,255,13.77722222,3530,Wednesday,WaskaheganStagingArea
CLBF-001-064,0,255,13.77722222,4780,Wednesday,CentralStagingArea
CLBF-001-065,0,255,13.77722222,3749,Wednesday,CentralStagingArea
CLBF-001-069,0,255,13.77722222,5526,Wednesday,BlackfootStagingArea
CLBF-001-070,0,255,13.77722222,4045,Wednesday,BlackfootStagingArea
CLBF-001-071,0,255,13.77722222,2958,Wednesday,BlackfootStagingArea
CLBF-001-072,0,255,13.77722222,2566,Wednesday,BlackfootStagingArea
CLBF-001-076,0,255,13.77722222,2077,Wednesday,BlackfootStagingArea
CLBF-001-077,0,255,13.77722222,2388,Wednesday,BlackfootStagingArea
CLBF-001-078,0,255,13.91634444,2164,Wednesday,BlackfootStagingArea
CLBF-001-079,1,255,13.77722222,1603,Wednesday,BlackfootStagingArea
CLBF-001-080,0,255,13.77722222,2240,Wednesday,BlackfootStagingArea
CLBF-001-082,2,255,13.77722222,1196,Wednesday,BlackfootStagingArea
CLBF-001-083,0,255,13.77722222,1605,Wednesday,BlackfootStagingArea
CLBF-001-084,0,255,13.77722222,1598,Wednesday,BlackfootStagingArea
CLBF-001-085,0,255,13.77722222,1515,Wednesday,BlackfootStagingArea
CLBF-001-086,2,255,13.77722222,661,Wednesday,BlackfootStagingArea
CLBF-001-087,0,255,13.77722222,1355,Wednesday,BlackfootStagingArea
CLBF-001-088,0,255,13.77722222,475,Wednesday,BlackfootStagingArea
CLBF-001-089,0,255,13.77722222,1188,Wednesday,BlackfootStagingArea
CLBF-001-090,0,255,13.77722222,613,Wednesday,BlackfootStagingArea
CLBF-001-091,0,255,13.77722222,1434,Wednesday,BlackfootStagingArea
CLBF-001-092,0,255,13.77722222,541,Wednesday,BlackfootStagingArea
CLBF-001-093,0,255,13.77722222,683,Wednesday,BlackfootStagingArea
CLBF-001-096,1,255,13.77722222,1263,Wednesday,CentralStagingArea
CLBF-001-097,0,255,13.91855333,827,Wednesday,CentralStagingArea
CLBF-001-008,0,256,13.84883333,1039,Thursday,IsletLakeStagingArea
CLBF-001-011,0,256,13.70777778,1472,Thursday,CentralStagingArea
CLBF-001-012,1,256,13.70777778,887,Thursday,WaskaheganStagingArea
CLBF-001-015,0,256,13.70777778,1867,Thursday,CentralStagingArea
CLBF-001-020,0,256,13.70777778,2638,Thursday,CentralStagingArea
CLBF-001-021,0,256,13.70777778,887,Thursday,CentralStagingArea
CLBF-001-022,0,256,13.70777778,372,Thursday,WaskaheganStagingArea
CLBF-001-025,0,256,13.84966,311,Thursday,CentralStagingArea
CLBF-001-028,0,256,1.673888889,1293,Thursday,WaskaheganStagingArea
CLBF-001-030,0,256,13.84966,2716,Thursday,CentralStagingArea
CLBF-001-031,0,256,13.70777778,1179,Thursday,CentralStagingArea
CLBF-001-033,0,256,13.70777778,488,Thursday,WaskaheganStagingArea
CLBF-001-034,0,256,13.70777778,1244,Thursday,WaskaheganStagingArea
CLBF-001-037,0,256,13.70777778,3780,Thursday,CentralStagingArea
CLBF-001-039,0,256,13.70777778,1305,Thursday,CentralStagingArea
CLBF-001-043,0,256,13.84993778,3359,Thursday,WaskaheganStagingArea
CLBF-001-045,0,256,13.70777778,3140,Thursday,CentralStagingArea
CLBF-001-046,0,256,13.84966,2007,Thursday,CentralStagingArea
CLBF-001-049,0,256,13.70777778,262,Thursday,WaskaheganStagingArea
CLBF-001-050,0,256,13.70777778,4090,Thursday,CentralStagingArea
CLBF-001-051,0,256,13.70777778,2302,Thursday,CentralStagingArea
CLBF-001-053,0,256,13.70777778,817,Thursday,WaskaheganStagingArea
CLBF-001-054,0,256,13.85022,2528,Thursday,WaskaheganStagingArea
CLBF-001-056,0,256,13.85022,5150,Thursday,CentralStagingArea
CLBF-001-057,0,256,13.70777778,3885,Thursday,CentralStagingArea
CLBF-001-060,0,256,13.70777778,619,Thursday,WaskaheganStagingArea
CLBF-001-061,0,256,13.70777778,1749,Thursday,WaskaheganStagingArea
CLBF-001-066,0,256,13.70777778,3118,Thursday,BlackfootStagingArea
CLBF-001-067,0,256,13.70777778,1508,Thursday,WaskaheganStagingArea
CLBF-001-068,0,256,13.70777778,2809,Thursday,WaskaheganStagingArea
CLBF-001-073,0,256,13.70777778,546,Thursday,WaskaheganStagingArea
CLBF-001-078,0,256,13.84662444,2164,Thursday,BlackfootStagingArea
CLBF-001-097,0,256,13.84773333,827,Thursday,CentralStagingArea
CLBF-001-001,0,257,13.62421333,172,Friday,IsletLakeStagingArea
CLBF-001-002,0,257,13.63777778,670,Friday,IsletLakeStagingArea
CLBF-001-003,0,257,13.63777778,1159,Friday,IsletLakeStagingArea
CLBF-001-005,0,257,13.63777778,681,Friday,IsletLakeStagingArea
CLBF-001-006,0,257,13.63777778,1413,Friday,IsletLakeStagingArea
CLBF-001-007,0,257,13.63777778,1014,Friday,IsletLakeStagingArea
CLBF-001-008,0,257,13.77717778,1039,Friday,IsletLakeStagingArea
CLBF-001-010,0,257,13.63777778,1646,Friday,IsletLakeStagingArea
CLBF-001-013,0,257,13.63777778,1590,Friday,IsletLakeStagingArea
CLBF-001-014,0,257,13.63777778,2332,Friday,IsletLakeStagingArea
CLBF-001-016,0,257,13.62176889,669,Friday,CentralStagingArea
CLBF-001-018,0,257,13.63777778,1810,Friday,IsletLakeStagingArea
CLBF-001-019,0,257,13.63777778,2424,Friday,IsletLakeStagingArea
CLBF-001-023,0,257,13.63777778,1831,Friday,WaskaheganStagingArea
CLBF-001-024,0,257,13.63777778,2564,Friday,IsletLakeStagingArea
CLBF-001-025,0,257,13.76713556,311,Friday,CentralStagingArea
CLBF-001-026,0,257,13.63777778,1743,Friday,CentralStagingArea
CLBF-001-027,0,257,13.63777778,904,Friday,WaskaheganStagingArea
CLBF-001-028,0,257,0.05,1293,Friday,WaskaheganStagingArea
CLBF-001-029,0,257,13.63777778,3306,Friday,IsletLakeStagingArea
CLBF-001-030,0,257,13.77966,2716,Friday,CentralStagingArea
CLBF-001-032,0,257,13.63777778,1176,Friday,CentralStagingArea
CLBF-001-035,0,257,13.63777778,2243,Friday,WaskaheganStagingArea
CLBF-001-036,0,257,13.63777778,3555,Friday,IsletLakeStagingArea
CLBF-001-038,0,257,13.63777778,2220,Friday,CentralStagingArea
CLBF-001-040,0,257,13.63777778,2161,Friday,CentralStagingArea
CLBF-001-041,0,257,13.63777778,1093,Friday,WaskaheganStagingArea
CLBF-001-042,0,257,13.63777778,2074,Friday,WaskaheganStagingArea
CLBF-001-043,0,257,13.77993778,3359,Friday,WaskaheganStagingArea
CLBF-001-044,0,257,13.63777778,4215,Friday,CentralStagingArea
CLBF-001-046,0,257,10.01134,2007,Friday,CentralStagingArea
CLBF-001-047,0,257,13.63777778,1995,Friday,CentralStagingArea
CLBF-001-048,0,257,13.63777778,1365,Friday,CentralStagingArea
CLBF-001-052,0,257,13.63777778,506,Friday,CentralStagingArea
CLBF-001-054,0,257,13.78022,2528,Friday,WaskaheganStagingArea
CLBF-001-055,0,257,13.63777778,3983,Friday,WaskaheganStagingArea
CLBF-001-056,0,257,13.78022,5150,Friday,CentralStagingArea
CLBF-001-058,0,257,13.63777778,2928,Friday,CentralStagingArea
CLBF-001-059,0,257,13.63777778,1462,Friday,CentralStagingArea
CLBF-001-062,0,257,13.63777778,3530,Friday,WaskaheganStagingArea
CLBF-001-064,0,257,13.63777778,4780,Friday,CentralStagingArea
CLBF-001-065,0,257,13.63777778,3749,Friday,CentralStagingArea
CLBF-001-069,0,257,13.63777778,5526,Friday,BlackfootStagingArea
CLBF-001-070,0,257,13.63777778,4045,Friday,BlackfootStagingArea
CLBF-001-071,0,257,13.63777778,2958,Friday,BlackfootStagingArea
CLBF-001-072,0,257,13.63777778,2566,Friday,BlackfootStagingArea
CLBF-001-076,0,257,13.63777778,2077,Friday,BlackfootStagingArea
CLBF-001-077,0,257,13.63777778,2388,Friday,BlackfootStagingArea
CLBF-001-078,0,257,13.77552222,2164,Friday,BlackfootStagingArea
CLBF-001-079,2,257,13.63777778,1603,Friday,BlackfootStagingArea
CLBF-001-080,0,257,13.63777778,2240,Friday,BlackfootStagingArea
CLBF-001-082,4,257,13.63777778,1196,Friday,BlackfootStagingArea
CLBF-001-083,0,257,13.63777778,1605,Friday,BlackfootStagingArea
CLBF-001-084,0,257,13.63777778,1598,Friday,BlackfootStagingArea
CLBF-001-085,2,257,13.63777778,1515,Friday,BlackfootStagingArea
CLBF-001-086,2,257,13.59827556,661,Friday,BlackfootStagingArea
CLBF-001-087,0,257,13.63777778,1355,Friday,BlackfootStagingArea
CLBF-001-088,1,257,13.63777778,475,Friday,BlackfootStagingArea
CLBF-001-089,0,257,13.63777778,1188,Friday,BlackfootStagingArea
CLBF-001-090,0,257,13.63777778,613,Friday,BlackfootStagingArea
CLBF-001-091,0,257,13.63777778,1434,Friday,BlackfootStagingArea
CLBF-001-092,2,257,13.62009778,541,Friday,BlackfootStagingArea
CLBF-001-093,0,257,13.63777778,683,Friday,BlackfootStagingArea
CLBF-001-096,0,257,13.63777778,1263,Friday,CentralStagingArea
CLBF-001-097,1,257,13.77690444,827,Friday,CentralStagingArea
CLBF-001-098,0,257,8.902271111,1236,Friday,CentralStagingArea
CLBF-001-008,0,258,13.70882889,1039,Saturday,IsletLakeStagingArea
CLBF-001-011,0,258,13.56777778,1472,Saturday,CentralStagingArea
CLBF-001-012,1,258,13.56777778,887,Saturday,WaskaheganStagingArea
CLBF-001-015,0,258,13.56777778,1867,Saturday,CentralStagingArea
CLBF-001-020,0,258,13.56777778,2638,Saturday,CentralStagingArea
CLBF-001-021,0,258,13.56777778,887,Saturday,CentralStagingArea
CLBF-001-022,0,258,13.56777778,372,Saturday,WaskaheganStagingArea
CLBF-001-025,0,258,13.70966,311,Saturday,CentralStagingArea
CLBF-001-028,0,258,1.675,1293,Saturday,WaskaheganStagingArea
CLBF-001-030,0,258,13.70966,2716,Saturday,CentralStagingArea
CLBF-001-031,0,258,13.56777778,1179,Saturday,CentralStagingArea
CLBF-001-033,0,258,13.56777778,488,Saturday,WaskaheganStagingArea
CLBF-001-034,0,258,13.56777778,1244,Saturday,WaskaheganStagingArea
CLBF-001-037,0,258,13.56777778,3780,Saturday,CentralStagingArea
CLBF-001-039,0,258,13.56777778,1305,Saturday,CentralStagingArea
CLBF-001-043,0,258,13.70993778,3359,Saturday,WaskaheganStagingArea
CLBF-001-045,0,258,13.56777778,3140,Saturday,CentralStagingArea
CLBF-001-049,0,258,13.56777778,262,Saturday,WaskaheganStagingArea
CLBF-001-050,0,258,13.56777778,4090,Saturday,CentralStagingArea
CLBF-001-051,0,258,13.56777778,2302,Saturday,CentralStagingArea
CLBF-001-053,0,258,13.56777778,817,Saturday,WaskaheganStagingArea
CLBF-001-054,0,258,13.71022,2528,Saturday,WaskaheganStagingArea
CLBF-001-056,1,258,13.71022,5150,Saturday,CentralStagingArea
CLBF-001-057,0,258,13.56777778,3885,Saturday,CentralStagingArea
CLBF-001-060,1,258,13.56777778,619,Saturday,WaskaheganStagingArea
CLBF-001-061,0,258,13.56777778,1749,Saturday,WaskaheganStagingArea
CLBF-001-066,0,258,13.56777778,3118,Saturday,BlackfootStagingArea
CLBF-001-067,0,258,13.56777778,1508,Saturday,WaskaheganStagingArea
CLBF-001-068,0,258,13.56777778,2809,Saturday,WaskaheganStagingArea
CLBF-001-073,0,258,13.56777778,546,Saturday,WaskaheganStagingArea
CLBF-001-078,0,258,13.70607556,2164,Saturday,BlackfootStagingArea
CLBF-001-097,0,258,13.70717778,827,Saturday,CentralStagingArea
CLBF-001-001,0,259,13.49805556,172,Sunday,IsletLakeStagingArea
CLBF-001-002,0,259,13.49805556,670,Sunday,IsletLakeStagingArea
CLBF-001-003,0,259,13.49805556,1159,Sunday,IsletLakeStagingArea
CLBF-001-005,0,259,13.49805556,681,Sunday,IsletLakeStagingArea
CLBF-001-006,0,259,13.49805556,1413,Sunday,IsletLakeStagingArea
CLBF-001-007,0,259,13.49805556,1014,Sunday,IsletLakeStagingArea
CLBF-001-008,0,259,13.63801111,1039,Sunday,IsletLakeStagingArea
CLBF-001-010,0,259,13.49805556,1646,Sunday,IsletLakeStagingArea
CLBF-001-013,0,259,13.49805556,1590,Sunday,IsletLakeStagingArea
CLBF-001-014,0,259,13.49805556,2332,Sunday,IsletLakeStagingArea
CLBF-001-016,0,259,13.49805556,669,Sunday,CentralStagingArea
CLBF-001-018,0,259,13.49805556,1810,Sunday,IsletLakeStagingArea
CLBF-001-019,0,259,13.49805556,2424,Sunday,IsletLakeStagingArea
CLBF-001-023,0,259,13.49805556,1831,Sunday,WaskaheganStagingArea
CLBF-001-024,0,259,13.49805556,2564,Sunday,IsletLakeStagingArea
CLBF-001-025,0,259,13.63993778,311,Sunday,CentralStagingArea
CLBF-001-026,0,259,13.49805556,1743,Sunday,CentralStagingArea
CLBF-001-027,0,259,13.49805556,904,Sunday,WaskaheganStagingArea
CLBF-001-028,0,259,0.05,1293,Sunday,WaskaheganStagingArea
CLBF-001-029,0,259,13.49805556,3306,Sunday,IsletLakeStagingArea
CLBF-001-030,0,259,13.63882444,2716,Sunday,CentralStagingArea
CLBF-001-032,0,259,13.49805556,1176,Sunday,CentralStagingArea
CLBF-001-035,0,259,13.49805556,2243,Sunday,WaskaheganStagingArea
CLBF-001-036,0,259,13.49805556,3555,Sunday,IsletLakeStagingArea
CLBF-001-038,0,259,13.49805556,2220,Sunday,CentralStagingArea
CLBF-001-040,0,259,13.49805556,2161,Sunday,CentralStagingArea
CLBF-001-041,0,259,13.49805556,1093,Sunday,WaskaheganStagingArea
CLBF-001-042,0,259,13.49805556,2074,Sunday,WaskaheganStagingArea
CLBF-001-043,0,259,13.64021556,3359,Sunday,WaskaheganStagingArea
CLBF-001-044,0,259,13.49805556,4215,Sunday,CentralStagingArea
CLBF-001-047,0,259,13.49805556,1995,Sunday,CentralStagingArea
CLBF-001-048,0,259,13.49805556,1365,Sunday,CentralStagingArea
CLBF-001-052,0,259,13.49805556,506,Sunday,CentralStagingArea
CLBF-001-054,0,259,13.64049778,2528,Sunday,WaskaheganStagingArea
CLBF-001-055,0,259,13.49805556,3983,Sunday,WaskaheganStagingArea
CLBF-001-056,0,259,13.64049778,5150,Sunday,CentralStagingArea
CLBF-001-058,0,259,13.49805556,2928,Sunday,CentralStagingArea
CLBF-001-059,0,259,13.49805556,1462,Sunday,CentralStagingArea
CLBF-001-062,0,259,13.49805556,3530,Sunday,WaskaheganStagingArea
CLBF-001-064,0,259,13.49805556,4780,Sunday,CentralStagingArea
CLBF-001-065,0,259,13.49805556,3749,Sunday,CentralStagingArea
CLBF-001-069,0,259,13.49805556,5526,Sunday,BlackfootStagingArea
CLBF-001-070,0,259,13.49805556,4045,Sunday,BlackfootStagingArea
CLBF-001-071,0,259,13.49805556,2958,Sunday,BlackfootStagingArea
CLBF-001-072,0,259,13.49805556,2566,Sunday,BlackfootStagingArea
CLBF-001-076,0,259,13.49805556,2077,Sunday,BlackfootStagingArea
CLBF-001-077,0,259,13.49805556,2388,Sunday,BlackfootStagingArea
CLBF-001-078,0,259,13.63635111,2164,Sunday,BlackfootStagingArea
CLBF-001-079,0,259,13.49805556,1603,Sunday,BlackfootStagingArea
CLBF-001-080,0,259,13.49805556,2240,Sunday,BlackfootStagingArea
CLBF-001-082,0,259,13.49805556,1196,Sunday,BlackfootStagingArea
CLBF-001-083,0,259,13.49805556,1605,Sunday,BlackfootStagingArea
CLBF-001-084,0,259,13.49805556,1598,Sunday,BlackfootStagingArea
CLBF-001-085,0,259,13.49805556,1515,Sunday,BlackfootStagingArea
CLBF-001-086,0,259,13.49805556,661,Sunday,BlackfootStagingArea
CLBF-001-087,0,259,13.49805556,1355,Sunday,BlackfootStagingArea
CLBF-001-088,0,259,13.49805556,475,Sunday,BlackfootStagingArea
CLBF-001-089,0,259,13.49805556,1188,Sunday,BlackfootStagingArea
CLBF-001-090,0,259,13.49805556,613,Sunday,BlackfootStagingArea
CLBF-001-091,0,259,13.49805556,1434,Sunday,BlackfootStagingArea
CLBF-001-092,0,259,13.49805556,541,Sunday,BlackfootStagingArea
CLBF-001-093,0,259,13.49805556,683,Sunday,BlackfootStagingArea
CLBF-001-096,0,259,13.49805556,1263,Sunday,CentralStagingArea
CLBF-001-097,0,259,13.63938444,827,Sunday,CentralStagingArea
CLBF-001-098,0,259,13.49805556,1236,Sunday,CentralStagingArea
CLBF-001-008,0,260,13.56662222,1039,Monday,IsletLakeStagingArea
CLBF-001-011,0,260,13.42805556,1472,Monday,CentralStagingArea
CLBF-001-012,0,260,13.42805556,887,Monday,WaskaheganStagingArea
CLBF-001-015,0,260,13.42805556,1867,Monday,CentralStagingArea
CLBF-001-020,0,260,13.42805556,2638,Monday,CentralStagingArea
CLBF-001-021,0,260,13.42805556,887,Monday,CentralStagingArea
CLBF-001-022,0,260,13.42805556,372,Monday,WaskaheganStagingArea
CLBF-001-025,2,260,13.56993778,311,Monday,CentralStagingArea
CLBF-001-028,0,260,1.676111111,1293,Monday,WaskaheganStagingArea
CLBF-001-030,0,260,13.56938667,2716,Monday,CentralStagingArea
CLBF-001-031,0,260,13.42805556,1179,Monday,CentralStagingArea
CLBF-001-033,0,260,13.42805556,488,Monday,WaskaheganStagingArea
CLBF-001-034,0,260,13.42805556,1244,Monday,WaskaheganStagingArea
CLBF-001-037,0,260,13.42805556,3780,Monday,CentralStagingArea
CLBF-001-039,0,260,13.42805556,1305,Monday,CentralStagingArea
CLBF-001-043,0,260,13.57021556,3359,Monday,WaskaheganStagingArea
CLBF-001-045,0,260,13.42805556,3140,Monday,CentralStagingArea
CLBF-001-049,0,260,13.42805556,262,Monday,WaskaheganStagingArea
CLBF-001-050,0,260,13.42805556,4090,Monday,CentralStagingArea
CLBF-001-051,0,260,13.42805556,2302,Monday,CentralStagingArea
CLBF-001-053,0,260,13.42805556,817,Monday,WaskaheganStagingArea
CLBF-001-054,0,260,13.57049778,2528,Monday,WaskaheganStagingArea
CLBF-001-056,0,260,13.56938667,5150,Monday,CentralStagingArea
CLBF-001-057,0,260,13.42805556,3885,Monday,CentralStagingArea
CLBF-001-060,0,260,13.42805556,619,Monday,WaskaheganStagingArea
CLBF-001-061,0,260,13.42805556,1749,Monday,WaskaheganStagingArea
CLBF-001-066,0,260,13.42805556,3118,Monday,BlackfootStagingArea
CLBF-001-067,0,260,13.42805556,1508,Monday,WaskaheganStagingArea
CLBF-001-068,0,260,13.42805556,2809,Monday,WaskaheganStagingArea
CLBF-001-073,0,260,13.42805556,546,Monday,WaskaheganStagingArea
CLBF-001-078,0,260,13.56606889,2164,Monday,BlackfootStagingArea
CLBF-001-097,0,260,13.56883778,827,Monday,CentralStagingArea
CLBF-001-001,0,261,13.35805556,172,Tuesday,IsletLakeStagingArea
CLBF-001-002,0,261,13.35805556,670,Tuesday,IsletLakeStagingArea
CLBF-001-003,0,261,13.35805556,1159,Tuesday,IsletLakeStagingArea
CLBF-001-005,0,261,13.35805556,681,Tuesday,IsletLakeStagingArea
CLBF-001-006,0,261,13.35805556,1413,Tuesday,IsletLakeStagingArea
CLBF-001-007,0,261,13.35805556,1014,Tuesday,IsletLakeStagingArea
CLBF-001-008,0,261,13.49966,1039,Tuesday,IsletLakeStagingArea
CLBF-001-010,0,261,13.35805556,1646,Tuesday,IsletLakeStagingArea
CLBF-001-013,0,261,13.35805556,1590,Tuesday,IsletLakeStagingArea
CLBF-001-014,0,261,13.35805556,2332,Tuesday,IsletLakeStagingArea
CLBF-001-016,0,261,13.35805556,669,Tuesday,CentralStagingArea
CLBF-001-018,0,261,13.35805556,1810,Tuesday,IsletLakeStagingArea
CLBF-001-019,0,261,13.35805556,2424,Tuesday,IsletLakeStagingArea
CLBF-001-023,0,261,13.35805556,1831,Tuesday,WaskaheganStagingArea
CLBF-001-024,0,261,13.35805556,2564,Tuesday,IsletLakeStagingArea
CLBF-001-025,0,261,13.49993778,311,Tuesday,CentralStagingArea
CLBF-001-026,0,261,13.35805556,1743,Tuesday,CentralStagingArea
CLBF-001-027,0,261,13.35805556,904,Tuesday,WaskaheganStagingArea
CLBF-001-028,0,261,0.05,1293,Tuesday,WaskaheganStagingArea
CLBF-001-029,0,261,13.35805556,3306,Tuesday,IsletLakeStagingArea
CLBF-001-030,0,261,13.50049778,2716,Tuesday,CentralStagingArea
CLBF-001-032,1,261,13.35805556,1176,Tuesday,CentralStagingArea
CLBF-001-035,0,261,13.35805556,2243,Tuesday,WaskaheganStagingArea
CLBF-001-036,0,261,13.35805556,3555,Tuesday,IsletLakeStagingArea
CLBF-001-038,0,261,13.35805556,2220,Tuesday,CentralStagingArea
CLBF-001-040,0,261,13.35805556,2161,Tuesday,CentralStagingArea
CLBF-001-041,0,261,13.35805556,1093,Tuesday,WaskaheganStagingArea
CLBF-001-042,0,261,13.35805556,2074,Tuesday,WaskaheganStagingArea
CLBF-001-043,0,261,13.50021556,3359,Tuesday,WaskaheganStagingArea
CLBF-001-044,0,261,13.35805556,4215,Tuesday,CentralStagingArea
CLBF-001-047,0,261,13.35805556,1995,Tuesday,CentralStagingArea
CLBF-001-048,0,261,13.35805556,1365,Tuesday,CentralStagingArea
CLBF-001-052,0,261,13.35805556,506,Tuesday,CentralStagingArea
CLBF-001-054,3,261,13.50049778,2528,Tuesday,WaskaheganStagingArea
